Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,RKEF135,,"Littelfuse, Inc.",500.000,,US2407230000017;LAMBLK.5.2,,2346,,"FUSE,PPTC,1.35A HOLD CUR,60V,THT",,,,0.00000,,
,RKEF500,,"Littelfuse, Inc.",940.000,,US2407100000019;LAMBLKB.2.3,,,,"FUSE,PPTC,5A HOLD CUR,60V,THT",,,,0.00000,,
,RMCF0603FT127K,,Stackpole Electronics Inc,5000.000,,US2407120000013;LAM7.2.11,,2220,,"RES,SMD,THK FILM,127K OHM,1%,0.1W,0603",,,,0.00000,,
,RMCF1206FT2K20,,Stackpole Electronics Inc,5000.000,,US2408010000028;LAM7.7.27,,2403,,"RES,SMD,THK,2.2K OHM,1%,1/4W,1206",,,,0.00000,,
,RNCP0805FTD40K2,,Stackpole Electronics Inc,5000.000,,US2407230000007;LAM7.4.4,,2221,,"RES,SMD,40.2K OHM,+/-1%,1/4W,HP,0805",,,,0.00000,,
,RNCP0805FTD4K99,,Stackpole Electronics Inc,4910.000,,US2407230000103;LAM7.4.12,,2314,,"RES,SMD,4.99K OHM,+/-1%,1/4W,HP,0805",,,,0.00000,,
,RP73PF1E16R5BTD,,TE Connectivity Ltd,4999.000,,US2407230000056;LAMBLK.11.16,,Inconclusive,,"RES,SMD,THIN FILM,16.5OHM,0.1W,.1%,0402",,,,0.00000,,
,RQ73C2B267RBTD,,TE Connectivity Ltd,5000.000,,US2407310000032;LAM7.7.33,,2324,,"RES,SMD,267OHM,0.4W,200V,0.1%,1206,ROHS",,,,0.00000,,
,RQ73C2B357RBTD,,TE Connectivity Ltd,2769.000,,US2407170000026;LAM7.11.17,,1845,,"RES,SMD,357OHM,0.4W,200V,0.1%,1206,ROHS",,,,0.00000,,
,RS73F2BTTD10R0B,,KOA Speer Electronics Inc,4242.000,,US2407120000014;LAM7.2.10,,2336,,"RES,SMD,10 OHM,0.1%,25PPM,0.33W,1206",,,,0.00000,,
,RT0402BRD07100KL,,Yageo Corp,9742.000,,US2407150000031;LAM7.3.2,,2350,,"RES,SMD,0402,100KOHM,�.1%,1/16W",,,,0.00000,,
,RT0402BRD0710K5L,,Yageo Corp,9165.000,,US2407230000062;LAM7.3.27,,2243,,"RES,SMD,10.5K,0.1%,1/16W,0402,ROHS",,,,0.00000,,
,RT0402BRD0710KL,,Yageo Corp,9884.000,,US2408190000021;LAM7.10.33,,2338,,"Fixed Resistor, Thin Film, 0.0625W, 1000",,,,0.00000,,
,RT0402BRD0712KL,,Yageo Corp,9799.000,,US2408010000065;LAM7.8.25,,2334,,"RES,SMD,12.0KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD0718K2L,,Yageo Corp,9780.000,,US2407230000020;LAM7.3.16,,2210,,"RES,SMD,18.2KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD0719K1L,,Yageo Corp,9818.000,,US2407310000006;LAM7.7.29,,2415,,"RES,SMD,19.1KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD0719K1L,,Yageo Corp,10000.000,,US2407310000026;LAM7.7.29,,2343,,"RES,SMD,19.1KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD071K07L,,Panasonic,10000.000,,US2408140000006;LAM7.10.11,,2343,,RES SMD 1.07KOHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD071K15L,,Yageo Corp,9071.000,,US2407150000035;LAM7.2.12,,2412,,"RES,SMD,1.15K,0.1%,1/16W,0402,ROHS",,,,0.00000,,
,RT0402BRD071K33L,,Panasonic,10000.000,,US2407230000011;LAM7.3.19,,2315,,RES SMD 1.33KOHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD071KL,,Yageo Corp,9558.000,,US2407150000013;LAM7.3.7,,2409,,RES SMD 1.00KOHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD0724K3L,,Panasonic,9818.000,,US2407290000024;LAM7.8.22,,2232,,"RES,SMD,24.3KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD07267RL,,Panasonic,10000.000,,US2408010000056;LAM7.8.2,,2349,,RES SMD 267 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD07280RL,,Yageo Corp,10000.000,,US2409230000047;LAM7.13.11,,2306,,RES SMD 280 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD0730K1L,,Panasonic,9786.000,,US2407290000023;LAM7.7.5,,2232,,"RES,SMD,30.1KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD0734K8L,,Panasonic,10000.000,,US2409200000017;LAM7.12.12,,2421,,"RES,SMD,34.8KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD07365RL,,Yageo Corp,10000.000,,US2407110000016;LAM7.1.30,,2340,,RES SMD 365 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD073K57L,,Yageo Corp,9122.000,,US2408120000017;LAM7.9.29,,2322,,"RES,SMD,3.57K,0.1%,1/16W,0402,ROHS",,,,0.00000,,
,RT0402BRD0741K2L,,Panasonic,9818.000,,US2407150000034;LAM7.2.35,,2339,,"RES,SMD,41.2KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD0746K4L,,Panasonic,10000.000,,US2411210000008;LAM7.13.12,,2435,,"RES,SMD,46.4KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD07499RL,,Panasonic,9910.000,,US2407150000036;LAM7.3.3,,2338,,RES SMD 499 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD075K9L,,Panasonic,9818.000,,US2407290000025;LAM7.8.23,,2232,,"RES,SMD,5.9K,0.1%,1/16W,0402,ROHS",,,,0.00000,,
,RT0402BRD0760K4L,,Panasonic,9818.000,,US2408140000011;LAM7.10.1,,2344,,"RES,SMD,60.4KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRD07681RL,,Yageo Corp,10000.000,,US2409200000006;LAM7.13.4,,2320,,RES SMD 681 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD07806RL,,Panasonic,10000.000,,US2408140000007;LAM7.12.23,,2343,,RES SMD 806 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD07820RL,,Yageo Corp,10000.000,,US2407150000037;LAM7.2.15,,2427,,RES SMD 820 OHM 0.1% 1/16W 0402,,,,0.00000,,
,RT0402BRD0790K9L,,Yageo Corp,9818.000,,US2408140000005;LAM7.10.14,,2343,,"RES,SMD,90.9KOHM,0.1%,1/16W,0402",,,,0.00000,,
,RT0402BRE0750RL,,Yageo Corp,9165.000,,US2407230000010;LAM7.3.20,,2414,,"RES,SMD,50OHM,.1% TOL,1/16W,0402",,,,0.00000,,
,RT0402BRE0750RL,,Yageo Corp,55.000,,US2512190000033;QC INSPECT,,,,"RES,SMD,50OHM,.1% TOL,1/16W,0402",,,,0.03711,,
,RT0805BRD071K62L,,Yageo Corp,5000.000,,US2407310000020;LAM7.3.35,,2151,,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.62K",,,,0.00000,,
,RT0805BRD071K65L,,Yageo Corp,5000.000,,US2407310000009;LAM7.4.11,,2209,,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.65K",,,,0.00000,,
,RT0805BRD072K74L,,Susumu Co Ltd,5000.000,,US2407310000013;LAM7.4.16,,2149,,"RES,SMD,0805,RG,MF,0.1%,1/10W,2.74K ROHS",,,,0.00000,,
,RT0805BRD074K99L,,Yageo Corp,5000.000,,US2408190000018;LAM7.11.8,,2332,,"RES,SMD,0805,RG,MF,0.1%,1/10W,4.99K ROHS",,,,0.00000,,
,RT0805BRD075K36L,,Susumu Co Ltd,5000.000,,US2407220000038;LAM7.5.5,,2149,,"RES,SMD,0805,RG,MF,0.1%,1/10W,5.36K",,,,0.00000,,
,RT0805FRE07100RL,,Stackpole Electronics Inc,10000.000,,US2407230000077;LAM7.4.31,,2303,,"RES,SMD,0805,TF,100 OHM,1%,1/8W,ROHS",,,,0.00000,,
,RTE24024F,,TE Connectivity Ltd,60.000,,US2407160000011;LAMTB.3.8,,2336,,General Purpose Relays DPDT 8A 24VDC,,,,0.00000,,
,RUEF800,,"Littelfuse, Inc.",242.000,,US2407110000028;LAMBLK.9.15,,2250,,"FUSE,PTC,RUEF, 8.0A ROHS",,,,0.00000,,
,RXEF040,,"Littelfuse, Inc.",100.000,,US2407100000011;LAMBLK.3.8,,2415,,"FUSE,0.4A, RSTBL, 72V",,,,0.00000,,
,RXEF185,,"Littelfuse, Inc.",1440.000,,US2407230000068;LAMBLKB.3.2,,,,"PTC,RXE SERIES 1.85A,ROHS",,,,0.00000,,
,RXEF300,,Littelfuse UK Ltd,250.000,,28235;LAMBLK.3.1,,2225,,"PTC,RXE SERIES 3.00A,ROHS",,,,0.00000,,
,RXEF375,,"Littelfuse, Inc.",232.000,,US2407150000041;LAMBLK.4.14,,2339,,"PTC,RXE SERIES 3.75A,ROHS",,,,0.00000,,
,S1621-46,,Harwin Plc,1000.000,,US2406180000022;LAMBLK.6.2,,Inconclusive,,"TERM,SMD,JUMPER",,,,0.00000,,
,S1751-46,,Harwin Plc,40.000,,US2408060000020;LAMBLK.14.3,,2325,,"TEST POINT PCB,SURFACE MT BRASS PURE TIN",,,,0.00000,,
,S25FL512SAGBHBA10,,Infineon Technologies,199.000,,US2409030000006;LAMTY.11.7,,,,"IC,SMD,NOR FLASH,SPI,512MB,133MHZ,BGA-24",,,,0.00000,,
,S2761-46R,,Harwin Plc,3000.000,,US2407230440001;LAM7.4.3,,2323,,"TEST PT,SMD,VERT,3.5A,BRS,1.6X0.8X1.15IN",,,,0.00000,,
,S4B-XH-A-1(LF)(SN),,"J.S.T. MFG. CO.,LTD.",500.000,,US2407150000047;LAMBLK.4.13,,2309,,"CONN,HDR,SHRD,SIDEENTRY,4P,WHT,2.5MM,TH",,,,0.00000,,
,S505H-1-R,,"Littelfuse, Inc.",199.000,,US2408130000030;LAMBLK.13.5,,Inconclusive,,"FUSE,CRTG,1A,600VAC/400DC,5X20MM",,,,0.00000,,
,S505H-4-R,,Eaton,200.000,,US2408130000025;LAMBLK.13.7,,Inconclusive,,"FUSE,CRTG,4A,600VAC/400DC,5X20MM",,,,0.00000,,
,S8121-46R,,Harwin Plc,1289.000,,US2407230000035;LAM13.1.18,,Inconclusive,,"SMT CABLE CLIP,1.5-2MM DIA",,,,0.00000,,
,SBR5E45P5-7,,Diodes Inc,4500.000,,US2410030000015;LAM7.13.7,,2424,,Diode Super Barrier Rectifier 45V 5A 3-P,,,,0.00000,,
,SBRD10200TR,,Smc,2500.000,,US2409200000028;LAM13.5.11,,23402,,"DIO,SMD,SCHOTTKY,200V,10A,TO-252-3",,,,0.00000,,
,SDD-H26H26-2-95-FN,,E-Tec Interconnect (UK) Ltd,2984.000,,US2410220000006;LAMSHELF.7.1,,,,"CONN,HD DSUB,DP R/A,26P/26P,F/F,ROHS",,,,0.00000,,
,SDR03EZPF2004,,Rohm Semiconductor,12943.000,,US2407120000011;LAM7.12.27,,2313,,"RES,SMD,THK FILM,2M OHM,+/-1%,0.3W,0603",,,,0.00000,,
,SER2918H-153KL,,Coilcraft Inc,250.000,,US2406130000015;LAMBLKB.1.3,,2404,,"IDCTR,SMD,SH,PWR,15UH,�10%,.00286OHM,28A",,,,0.00000,,
,SF-1206HH20M-2,,Bourns Inc,3000.000,,US2408010000011;LAM7.7.15,,2344,,"FUSE,SMD,20A,1206,ROHS",,,,0.00000,,
,SF-1206HH30M-2,,Bourns Inc,3000.000,,US2406240000016;LAM7.1.8,,2242,,"FUSE,SMD,30A,24VDC,SGL BLOW,1206",,,,0.00000,,
,SF2,,Sensirion,500.000,,US2407230000118;LAMTY.7.6,,,,"FLTR CAP,FOR SHT2X/3X/4X/SHTC1/C3 SNSR",,,,0.00000,,
,SF-2410FP400W-2,,Bourns Inc,999.000,,US2407110000032;LAM7.6.2,,Inconclusive,,"FUSE,SMD,FAST ACT,4A,125VAC,2410",,,,0.00000,,
,SF-2410FP400W-2,,Bourns Inc,1000.000,,US2407230000057;LAMBLK.5.7,,2409,,"FUSE,SMD,FAST ACT,4A,125VAC,2410",,,,0.00000,,
,SG-210STF33.3333ML,,Epson,142.000,,28243;LAMBLK.5.5,,2410,,"OSC,SMD,XTAL,33.3333MHZ,�50PPM,-40+85DEG",,,,0.00000,,
,SG73S2E1RTTD7500F,,KOA Speer Electronics Inc,5000.000,,US2408060000025;LAM7.8.4,,2401,,"RES,SMD,THK FILM,750 OHM,1%,1W,1210",,,,0.00000,,
,SHT35-DIS-B2.5KS,,Sensirion,100.000,,US2407230000117;LAMBLK.6.21,,Inconclusive,,"SNSR,TEMP/HMD,2.15-5.5V INPUT,I2C,DFN-8",,,,0.00000,,
,SI2399DS-T1-GE3,,Vishay Intertechnology Inc,2950.000,,US2408140000019;LAM7.9.20,,WUGA,,MOSFET P-CH 20V 6A SOT23-3,,,,0.00000,,
,SiT3373AI-1E3-33EG245.760000,,SiTime Corporation,30.000,,28239;LAMBLK.5.6,,MAY-2022,,"OSC,SMD,XTAL,3.3V,245.76MHZ,50PPM",,,,0.00000,,
,SLPX472M063E3P3,,Cornell Dubilier,200.000,,US2407230000105;LAMSHELF.2.4,,2244,,"CAP,AL ELCTLT,4700UF,20%,63VDC,SNAP-IN",,,,0.00000,,
,SM04B-PASS-TBT(LF)(SN),,Jst,1000.000,,US2407150000045;LAM13.1.14,,2240,,CONN HEADER PA 4POS SIDE SMD,,,,0.00000,,
,SM10B-SURS-TF(LF)(SN),,"J.S.T. MFG. CO.,LTD.",3500.000,,US2407230000061;LAM13.2.12,,2206,,"CONN,SMD,HDR,10PIN,1ROW,.8MM PITCH,RTANG",,,,0.00000,,
,SMAJ4740A,,Multicomp Pro,664.000,,US2408080000022;LAMBLK.11.12,,Inconclusive,,"DIO,SMD,ZENER,1W,10V",,,,0.00000,,
,SMBJ13A,,"Littelfuse, Inc.",2870.000,,US2407220000008;LAM13.5.3,,2321,,"DIO,SMD,PWR,TVS,600W,13V,ROHS",,,,0.00000,,
,SMBJ15A,,Bourns Inc,15000.000,,US2407150000062;LAMSHELF.1.3,,,,SMBJ15A,,,,0.00000,,
,SMBJ15A,,Bourns Inc,27000.000,,US2407150000061;LAMSHELF.1.3,,,,SMBJ15A,,,,0.00000,,
,SMBJ51A,,"Littelfuse, Inc.",3000.000,,US2407080000022;LAM13.8.1,,09/04/23,,"DIO,SMD,PWR,TVS,600W 51V ROHS",,,,0.00000,,
,SMTSO-M2-3ET,,Penn Engineering,1910.000,,28264;LAM13.9.3,,23241,,"STDF,SURF MTG,M2X0.4 THD,3MM LG,CS",,,,0.00000,,
,SMTSO-M2-3ET,,Penn Engineering,25.000,,US2512190000055;QC INSPECT,,,,"STDF,SURF MTG,M2X0.4 THD,3MM LG,CS",,,,0.46569,,
,SN65LVDS4RSER,,Texas Instruments,250.000,,US2407250000023;LAMBLK.6.19,,2310,,LVDS Interface IC High-Spd Diff Line Dri,,,,0.00000,,
,SN74AC14DR,,Texas Instruments,2500.000,,US2409100000013;LAM13.9.13,,,,Inverter Schmitt Trigger 6-Element CMOS,,,,0.00000,,
,SN74ACT04DR,,Texas Instruments,250.000,,28248;LAM13.3.14,,2234,,"IC,SMD,INV,6-CHAN,4.5-5.5V,SOIC-14",,,,0.00000,,
,SN74ACT14DR,,Texas Instruments,2500.000,,US2406050000013;LAM13.3.6,,2338,,Inverters Hex Schmitt-Trigger,,,,0.00000,,
,SN74AHCT04DBR,,Texas Instruments,182.000,,28241;LAMBLK.11.15,,1933,,"IC,SMD,INV,6CHAN,4.5-5.5V,SSOP-14",,,,0.00000,,
,SN74AXCH8T245RHLR,,Texas Instruments,2672.000,,28225;LAM13.1.3,,2326,,"IC,SMD,BUS XCVR,24P,8BIT,3.6V,VQFN",,,,0.00000,,
,SN74CB3Q3306APWR,,Texas Instruments,2000.000,,28249;LAM13.4.5,,2206,,"IC,SMD,DUAL FET BUS SWITCH 8-TSSOP",,,,0.00000,,
,SN74HC11DR,,Texas Instruments,2500.000,,US2407160000042;LAM13.2.2,,2223,,AND Gate 3-Element 3-IN CMOS 14-Pin SOIC,,,,0.00000,,
,SN74LVC1G00DBVR,,Texas Instruments,2970.000,,28236;LAM7.2.29,,2406,,"IC,SMD,NAND,2-INPUT,1.65-5.5V,SOT-23-5",,,,0.00000,,
,SN74LVC1G00DCKR,,,3000.000,,US2407250000020;LAM7.7.2,,2343,,IC LOGIC NAND 2 INPUT SINGLE P,,,,0.00000,,
,SN74LVC1G14DCK,,Texas Instruments,2948.000,,US2408070370001;LAM7.10.7,,2305,,"IC,SMD,SINGLE SCHMITT INV",,,,0.00000,,
,SN74LVC1G32DBVT,,Texas Instruments,3000.000,,US2408070000030;LAMSHELF.3.2,,,,OR Gate IC 1 Channel SOT-23-5,,,,0.00000,,
,SN74LVC1G373DCKR,,Texas Instruments,3000.000,,28227;LAM7.9.8,,2207,,"IC,SMD,SGL,D LCH,3 STATE OUT",,,,0.00000,,
,SN74LVC245APWR,,Texas Instruments,1938.000,,US2406210360001;LAM13.9.1,,2409,,"IC,SMD,BUS TRANSCEIVER 8BIT 20TSSOP",,,,0.00000,,
,SN74LVC2G00DCUR,,Texas Instruments,3000.000,,US2409090000012;LAM7.11.26,,2420,,"IC,SMD,DUAL 2 IN NAND",,,,0.00000,,
,SN74LVC2G14DCK,,Texas Instruments,2955.000,,28262;LAM7.10.9,,2420,,"IC,SMD,DUAL SCHMITT INV",,,,0.00000,,
,SN74LVC2G17DBVR,,Texas Instruments,200.000,,US2408070000020;LAMBLK.9.6,,2415,,"IC,SMD,BFR,NON-INVERTING,2 CHAN,SOT23-6",,,,0.00000,,
,SN74LVC2G34MDCKREP,,Texas Instruments,3000.000,,28252;LAM7.7.3,,2327,,"IC,SMD,DUAL BUFFER GATE",,,,0.00000,,
,SOMC160310K0GEA,,Bourns Inc,2000.000,,US2407160000034;LAM13.2.1,,2328,,"RNET,ISOL 10K 8 RES SOM16,ROHS",,,,0.00000,,
,SS-12D07-VG4NSGAPA,,C&K Switches,89.000,,US2407030000026;LAMTY.4.9,,,,"SW,MINTR,SLIDE,SPDT,0.3A,30VDC,THT",,,,0.00000,,
,SS23,,On Semiconductor,750.000,,US2407220000015;LAM7.5.6,,2234,,"DIO,SMD,SCHOTTKY,30V,2A",,,,0.00000,,
,SS26T3G,,On Semiconductor,1000.000,,US2407220000039;LAM7.5.34,,2418,,"DIO,SMD,SCHOTTKY,60V,2A",,,,0.00000,,
,SSC54-E3/57T,,Vishay Semiconductors,800.000,,US2408010000054;LAM7.7.9,,2411,,"DIO,SMD,SCHOTTKY,RECT,40V,5A,SGL,PKG-57T",,,,0.00000,,
,SSC54-E3/57T,,Vishay Semiconductors,25.000,,US2512190000019;QC INSPECT,,,,"DIO,SMD,SCHOTTKY,RECT,40V,5A,SGL,PKG-57T",,,,0.24265,,
,SSF-LXH240GGD,,Lumex,470.000,,US2406140000031;LAMBLK.1.1,,2231,,"LED,DUAL,STK,RA,GRN ROHS",,,,0.00000,,
,SSW-113-01-G-D,,Samtec Inc,50.000,,US2406240000028;LAMBLK.1.7,,2424,,"CONN,SKT,STR,.1 X .1, 26 PIN",,,,0.00000,,
,SSW-117-01-G-D,,Samtec Inc,4.000,,US2512190000056;QC INSPECT,,,,"CONN,SKT,STR,.1 X .1, 34 PIN",,,,4.77945,,
,SSW-117-01-G-D,,Samtec Inc,4.000,,US2408080000035;LAMBLKB.6.4,,,,"CONN,SKT,STR,.1 X .1, 34 PIN",,,,0.00000,,
,SSW-117-01-G-D,,Samtec Inc,354.000,,US2408080000034;LAMBLKB.6.4,,,,"CONN,SKT,STR,.1 X .1, 34 PIN",,,,0.00000,,
,SSW-117-01-G-D,,Samtec Inc,4.000,,US2406250000007;LAMBLKB.6.4,,,,"CONN,SKT,STR,.1 X .1, 34 PIN",,,,0.00000,,
,SSW-117-01-G-D,,Samtec Inc,18.000,,US2406240000010;LAMBLKB.6.4,,,,"CONN,SKT,STR,.1 X .1, 34 PIN",,,,0.00000,,
