Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,5103310-6,,Texas Instruments,3855.000,,US2203040000002;G03F04,,"20183M, 20105M, 19194M, 19126D, 19247M, 2018M",,CONN HEADER R/A 26POS 2.54MM,,,,,,
,5103310-6,,Texas Instruments,39.000,,US2205200000030;G01A01,,19194,,CONN HEADER R/A 26POS 2.54MM,,,,,,
,5-146280-4,,Texas Instruments,1030.000,,US2204220000020;G04C02,,1945,,CONN HEADER VERT 4POS 2.54MM,,,,,,
,5-146280-4,,Texas Instruments,2071.000,,US2204220000006;G04C02,,"1909, 1912, 2001",,CONN HEADER VERT 4POS 2.54MM,,,,,,
,5-146280-4,,Texas Instruments,957.000,,US2205240000039;G04C02,,1928,,CONN HEADER VERT 4POS 2.54MM,,,,,,
,5-146280-4,,Texas Instruments,1008.000,,US2112270000006;G04C02,,2009,,CONN HEADER VERT 4POS 2.54MM,,,,,,
,5-146280-4,,Texas Instruments,1000.000,,US2112270000007;G04C02,,2002,,CONN HEADER VERT 4POS 2.54MM,,,,,,
,5550224-01R,,Not Known Yet,203.000,,US2210210000011;G07C01,,,,5550224-01R Rev. B,,,,,,
,5554501-1,,Texas Instruments,11.000,,US2201270000006;G07C01,,N/A,,CONN RCPT 24POS PCB SOLDER,,,,,,
,640457-2,,Texas Instruments,26.000,,US2205240000015;G07C02,,"1923, 1914",,CONN HEADER R/A 2POS 2.54MM,,,,,,
,640457-2,,Texas Instruments,163.000,,US2210240000014;G07C02,,,,CONN HEADER R/A 2POS 2.54MM,,,,,,
,67997-206HLF,,Amphenol Corp,497.000,,US2201260000037;G07E04,,20190307,,CONN HEADER VERT 6POS 2.54MM,,,,,,
,67997-208HLF,,Amphenol Corp,450.000,,US2201260000035;G04C02,,44730,,CONN HEADER VERT 8POS 2.54MM,,,,,,
,67997-210HLF,,Amphenol Corp,134.000,,US2201260000040;G04C03,,1925,,CONN HEADER VERT 10POS 2.54MM,,,,,,
,67997-210HLF,,Amphenol Corp,1000.000,,US2201260000041;G04C03,,1925,,CONN HEADER VERT 10POS 2.54MM,,,,,,
,67997-210HLF,,Amphenol Corp,400.000,,US2112160000037;G04C03,,1943,,CONN HEADER VERT 10POS 2.54MM,,,,,,
,67997-210HLF,,Amphenol Corp,400.000,,US2112170000027;G04C03,,1943,,CONN HEADER VERT 10POS 2.54MM,,,,,,
,67997-234HLF,,Amphenol Corp,400.000,,US2204080000056;A01F01,,"2001, 2002",,CONN HEADER VERT 34POS 2.54MM,,,,,,
,67997-234HLF,,Amphenol Corp,400.000,,US2204080000051;A01F01,,"2001, 2007",,CONN HEADER VERT 34POS 2.54MM,,,,,,
,67997-234HLF,,Amphenol Corp,1596.000,,US2204010000023;A01F01,,"1928, 1945",,CONN HEADER VERT 34POS 2.54MM,,,,,,
,67L090,,Airpax,2830.000,,US2203040000006;G01A03,,1905,,THERMOSTAT 90DEG C NC TO220-2,,,,,,
,68786-102LF,,Amphenol Corp,195.000,,US2201260000036;G05D01,,1729,,CONN SHUNT 2POS .100 LOPRO GOLD,,,,,,
,71V124SA10PHGI8,,Idt,1670.000,,US2203210000040;G06B02,,1937,,IC SRAM 1MBIT PARALLEL 32TSOP II,,,,,,
,7201J3V6BE2,,C&K Switches,29.000,,US2204080000036;G05C02,,1932,,SWITCH ROCKER DPDT 0.4VA 20V,,,,,,
,7201J3V6BE2,,C&K Switches,416.000,,US2204210000019;G05C02,,N/A,,SWITCH ROCKER DPDT 0.4VA 20V,,,,,,
,7201J3V6BE2,,C&K Switches,360.000,,US2204210000021;G05C02,,n/a,,SWITCH ROCKER DPDT 0.4VA 20V,,,,,,
,"74HC245D,652",,NXP Semiconductors,25.000,,US2204210000010;G05B02,,N/A,,IC TXRX NON-INVERT 6V 20SO,,,,,,
,"74HC245D,653",,NXP Semiconductors,2340.000,,US2205120000015;G01C03,,"1635, 1923",,IC TXRX NON-INVERT 6V 20SO,,,,,,
,"74HC74D,653",,NXP Semiconductors,7223.000,,US2201270000050;G05C03,,"1923, 1925",,IC FF D-TYPE DUAL 1BIT 14SO,,,,,,
,"74HC74D,653",,NXP Semiconductors,2500.000,,US2201270000051;G05C03,,1919,,IC FF D-TYPE DUAL 1BIT 14SO,,,,,,
,"74HC74D,653",,NXP Semiconductors,10000.000,,US2203300000012;G05A02,,1934,,IC FF D-TYPE DUAL 1BIT 14SO,,,,,,
,"74HC74D,653",,NXP Semiconductors,293.000,,US2208190000013;G05C03,,,,IC FF D-TYPE DUAL 1BIT 14SO,,,,,,
,"74HC74D,653",,NXP Semiconductors,2185.000,,US2209210000006;G05A02,,,,IC FF D-TYPE DUAL 1BIT 14SO,,,,,,
,76PSB08ST,,Grayhill,1787.000,,US2205240000024;G03C01,,N/A,,SWITCH PIANO DIP SPST 150MA 30V,,,,,,
,7781,,Keystone,2551.000,,US2210110000008;G06E02,,,,Screw Terminal 14-22AWG Brass 8.33mm Tin,,,,,,
,7781,,Keystone,5000.000,,US2210110000009;G06E02,,,,Screw Terminal 14-22AWG Brass 8.33mm Tin,,,,,,
,7781,,Keystone,1500.000,,US2210110000010;G06E02,,,,Screw Terminal 14-22AWG Brass 8.33mm Tin,,,,,,
,7781,,Keystone,500.000,,US2210240000019;G06E02,,,,Screw Terminal 14-22AWG Brass 8.33mm Tin,,,,,,
,8191,,Keystone,500.000,,US2204060000019;G06D02,,n/a,,TERM SCREW 6-32 4 PIN PCB,,,,,,
,8191,,Keystone,3610.000,,US2204060000044;G06D02,,1909,,TERM SCREW 6-32 4 PIN PCB,,,,,,
,8631CQD2,,C&K Switches,677.000,,US2203160000020;A01F01,,1902,,SWITCH PUSH SPST-NO 0.5A 120V,,,,,,
,8631CQD2,,C&K Switches,190.000,,US2203160000027;A01F01,,1902,,SWITCH PUSH SPST-NO 0.5A 120V,,,,,,
,905-105,,Bivar,5000.000,,US2203220000023;G07C02,,1916,,Spacer Round 3.7mm-ID 6.4mm-OD 2.7mm-LG,,,,,,
,905-105,,Bivar,4351.000,,US2209130000017;G07C02,,,,Spacer Round 3.7mm-ID 6.4mm-OD 2.7mm-LG,,,,,,
,91241A414,,Mcmaster-Carr,25.000,,US2204060000018;A01F01,,N/A,,91241A414,,,,,,
,91241A414,,Mcmaster-Carr,1994.000,,US2204060000032;A01F01,,n/a,,91241A414,,,,,,
,91772A145,,Mcmaster-Carr,200.000,,US2204060000034;G05D01,,N/A,,91772A145,,,,,,
,93135A304,,Not Known Yet,206.000,,US2205230000036;G07E02,,N/A,,93135A304 RoHS [PD],,,,,,
,9380846-01R,,Not Known Yet,240.000,,US2210250000021;G07E04,,,,9380846-01R Rev.B; custom,,,,,,
,9540273-02R,,Not Known Yet,400.000,,US2207120000010;G06E03,,,,9540273-02R Rev. A,,,,,,
,9550591-01R,,Not Known Yet,40.000,,US2210210000007;G07D04,,,,9550591-01R Rev. A,,,,,,
,9550592-01R,,Not Known Yet,331.000,,US2208300000026;ATX21R,,,,9550592-01R Rev. A,,,,,,
,9550596-01R,,Not Known Yet,1216.000,,US2209230000010;A02D01,,,,9550596-01R Rev. A,,,,,,
,ABS06-32.768KHz-T,,Abracon,890.000,,US2205200000029;G01D01,,1807,,CRYSTAL 32.7680KHZ 12.5PF SMD,,,,,,
,AD7788BRMZ-REEL,,Analog Devices Inc,20.000,,US2205100000050;G01D01,,2018,,IC ADC 16BIT SIGMA-DELTA 10MSOP,,,,,,
,AD7788BRMZ-REEL,,Analog Devices Inc,150.000,,US2205120000019;G01C03,,N/A,,IC ADC 16BIT SIGMA-DELTA 10MSOP,,,,,,
,AD8672ARZ-REEL7,,Analog Devices Inc,29.000,,US2205040000022;G07D03,,1918,,IC OPAMP GP 2 CIRCUIT 8SOIC,,,,,,
,ADM705ARZ,,Analog Devices Inc,98.000,,US2204220000022;G07C01,,1827M,,ADM705ARZ,,,,,,
,ADM705ARZ-REEL7,,Analog Devices Inc,1000.000,,US2112150000031;G06A01,,2004,,IC SUPERVISOR 1 CHANNEL 8SOIC,,,,,,
,ADS8342IBPFBT,,Texas Instruments,515.000,,US2203100000027;G06B03,,"42795, 1937+5, 1915+5",,IC ADC 16BIT SAR 48TQFP,,,,,,
,APL3015VGC/Z-F01,,Kingbright Electronic Co Ltd,20000.000,,US2203100000028;G02C03,,N/A,,Standard LEDs - SMD,,,,,,
,APXA200ARA470MH70G,,Ucc,1000.000,,US2204200000050;G05B03,,1842,,CAP ALUM POLY 47UF 20% 20V SMD,,,,,,
,APXA6R3ARA221MH70G,,Ucc,1000.000,,US2204200000055;G06B02,,1835,,CAP ALUM POLY 220UF 20% 6.3V SMD,,,,,,
,AT25HP512W2-10SU-2.7,,Microchip Technology Inc,15.000,,US2203140000028;G07C03,,n/a,,IC EEPROM 512KBIT SPI 16SOIC,,,,,,
,AT93C66B-SSHM-B,,Microchip Technology Inc,1000.000,,US2204200000051;G04B02,,MAY-2018,,IC EEPROM 4KBIT SPI 2MHZ 8SOIC,,,,,,
,AT93C66B-SSHM-B,,Microchip Technology Inc,25.000,,US2205240000035;G04B02,,2018,,IC EEPROM 4KBIT SPI 2MHZ 8SOIC,,,,,,
,B12J1K0E,,Ohmite,20.000,,US2205250000038;G06A03,,1929,,RES 1K OHM 5% 12W AXIAL,,,,,,
,B-20F-28,,Kemet Electronics Corp,5001.000,,US2204270000032;G02E04,,"45, 1726",,FERRITE CORE SOLID 1.3MM,,,,,,
,B20J20KE,,Ohmite,5.000,,US2202140000007;G06D04,,1927,,RES 20K OHM 5% 20W AXIAL,,,,,,
,B20J20KE,,Ohmite,5.000,,US2209200000015;G06D04,,,,RES 20K OHM 5% 20W AXIAL,,,,,,
,B20J20RE-B,,Ohmite,9.000,,US2203230000010;G07E02,,1816,,B20J20RE-B,,,,,,
,B20J500E,,Ohmite,17.000,,US2209200000016;G06D04,,,,Wirewound Resistors - Through Hole 20wat,,,,,,
,B20NJ50RE-B,,Ohmite,733.000,,US2204080000061;ATX21R,,"2013, 1926, 1925",,B20NJ50RE-B,,,,,,
,B20NJ50RE-B,,Ohmite,900.000,,US2204110000048;ATX21R,,2013,,B20NJ50RE-B,,,,,,
,B20NJ50RE-B,,Ohmite,1324.000,,US2204110000051;ATX21R,,2013,,B20NJ50RE-B,,,,,,
,B20NJ50RE-B,,Ohmite,15.000,,US2510030000003;ATX21R,,,,B20NJ50RE-B,,,,,,
,B32620A3223K189,,TDK Corp,7200.000,,US2204110000054;A01E01,,1020,,Cap Film 22nF 250V PP 10% Dipped Radial,,,,,,
,B32620A3223K189,,TDK Corp,40.000,,US2205020000023;G07E04,,N/A,,Cap Film 22nF 250V PP 10% Dipped Radial,,,,,,
,B32653A0104K189,,TDK Corp,2000.000,,US2205100000027;ATX31L,,"191016, 190619",,Cap Film 0.1uF 1000V PP 10% (26.5 X 8.5,,,,,,
,B32653A0104K189,,TDK Corp,851.000,,US2205120000034;ATX31L,,"190619, 191016",,Cap Film 0.1uF 1000V PP 10% (26.5 X 8.5,,,,,,
,B59886C0120A070,,TDK Corp,1500.000,,US2205250000031;A02C01,,"191014, 191110",,CAP FILM 0.1UF 10% 1KVDC RADIAL,,,,,,
,B59886C0120A070,,TDK Corp,500.000,,US2205250000028;A02C01,,191110,,CAP FILM 0.1UF 10% 1KVDC RADIAL,,,,,,
,B59886C0120A070,,TDK Corp,2595.000,,US2202030000005;A02C01,,N/A,,CAP FILM 0.1UF 10% 1KVDC RADIAL,,,,,,
,B59886C0120A070,,TDK Corp,1000.000,,US2204080000017;A02C01,,191206,,CAP FILM 0.1UF 10% 1KVDC RADIAL,,,,,,
,BAS40-04T-7-F,,Diodes Inc,3763.000,,US2201210000044;G04E04,,"201906, 1828",,Dio Schtky Duak Ser 40V 200mA,,,,,,
,BAT54C,,On Semiconductor,18241.000,,US2205250000018;G01D04,,"1839, 1832, 1749",,Schottky Dual Diode,,,,,,
,BAT54CLT1G,,On Semiconductor,9000.000,,US2204070000024;G01D04,,1942,,"Diode R/S Array, Common Cathod",,,,,,
,BAT54CLT1G,,On Semiconductor,7640.000,,US2205030000031;G01D04,,"1914, 1920",,"Diode R/S Array, Common Cathod",,,,,,
,BAT54CLT1G,,On Semiconductor,2329.000,,US2308080000004;G01D04,,,,"Diode R/S Array, Common Cathod",,,,,,
,BAV99LT1G,,Fairchild Semiconductor,4065.000,,US2204250000038;G01B01,,"1909, 1836",,"Rectifier Diode, 2 Element, 0.215A, 100V",,,,,,
,BAV99T-7-F,,Diodes Inc,8519.000,,US2308220000013;G01D03,,,,Rectifier Diode 2 Element 0.15,,,,,,
,BCS-112-L-S-HE,,Samtec Inc,145.000,,US2204220000029;G07C01,,N/A,,Conn Socket Strip SKT 12 POS 2.54mm Sold,,,,,,
,BCS-118-L-D-PE,,Samtec Inc,404.000,,US2302240000010;G04B03,,,,CONN RCPT 36POS 0.1 GOLD PCB,,,,,,
,BFC2373GE105MI,,Vishay Intertechnology Inc,600.000,,US2203070000047;A01C01,,1934,,CAP FILM 1UF 10% 630VDC RADIAL,,,,,,
,BFC2373GE105MI,,Vishay Intertechnology Inc,2400.000,,US2204080000030;A01B01,,2008,,CAP FILM 1UF 10% 630VDC RADIAL,,,,,,
,BFC2373GE105MI,,Vishay Intertechnology Inc,1900.000,,US2205090000053;A01C01,,"1930, 1904",,CAP FILM 1UF 10% 630VDC RADIAL,,,,,,
,BK/1A3400-09-R,,Eaton Corp,2325.000,,US2204270000035;A02B01,,"1801, 1932",,FUSE CLIP CARTRIDGE 20A PCB,,,,,,
,BZX384B3V6-HE3-08,,Vishay Intertechnology Inc,3000.000,,US2602200000024;QC INSPECT,,,,DIODE ZENER 3.6V 200MW SOD323,,,,,,
,BZX84C6V2LT1G,,Vishay Intertechnology Inc,2141.000,,US2204110000062;G01B03,,"1845, 1737",,Zener Diode Single 6.2V 5% 10Ohm 300mW 3,,,,,,
,BZX84C6V2LT1G,,Vishay Intertechnology Inc,42000.000,,US2112270000001;G01B03,,201915,,Zener Diode Single 6.2V 5% 10Ohm 300mW 3,,,,,,
,C0603C101K5GACTU,,Kemet Electronics Corp,2093.000,,US2201140000026;G01D03,,1930,,Cap Ceramic 100pF 50V C0G 10% Pad SMD 06,,,,,,
,C0603C101K5GACTU,,Kemet Electronics Corp,16000.000,,US2205250000033;G01D03,,1930,,Cap Ceramic 100pF 50V C0G 10% Pad SMD 06,,,,,,
,C0603C102K5GACTU,,Kemet Electronics Corp,8734.000,,US2203230000032;G01B02,,"1910, 1728, 1901",,CAP CER 1000PF 50V C0G/NP0 0603,,,,,,
,C0603C103K5RACTU,,Kemet Electronics Corp,15468.000,,US2201140000025;G06B03,,"1914, 1908, 1929",,Ceramic Capacitor Multilayer 5,,,,,,
,C0603C104K3RACTU,,Kemet Electronics Corp,28000.000,,US2204060000056;A01C01,,192266+,,CAP 100NF 25V 10% X7R 0603 [L/F]������,,,,,,
,C0603C104K3RACTU,,Kemet Electronics Corp,20000.000,,US2204110000058;G01B03,,1922,,CAP 100NF 25V 10% X7R 0603 [L/F]������,,,,,,
,C0603C104K5RACTU,,Kemet Electronics Corp,60860.000,,US2203210000035;A01F01,,"1841, 1846,",,Ceramic Capacitor Multilayer 50V 10% + 1,,,,,,
,C0603C220K5GACTU,,Kemet Electronics Corp,45128.000,,US2201170000017;G05B01,,"1919, 1813, 1845, 1918, 1832, 1914, 1913, 1832",,,,,,,,
,C0603C222K5GACTU,,Kemet Electronics Corp,6795.000,,US2201180000019;G06A01,,1927,,,,,,,,
,C0603C330K5RACTU,,Kemet Electronics Corp,7299.000,,US2201180000029;G05B01,,1927,,,,,,,,
,C0603C330K5RACTU,,Kemet Electronics Corp,28000.000,,US2201180000032;G05B01,,"1927, 1813",,,,,,,,
,C0603C330K5RACTU,,Kemet Electronics Corp,10200.000,,US2201190000022;G05B01,,"1927, 1930",,,,,,,,
,C0603C331K5GACTU,,Kemet Electronics Corp,11565.000,,US2201170000022;G05B01,,"1803, 1911",,,,,,,,
,C0603C470K5GACTU,,Kemet Electronics Corp,7386.000,,US2201170000019;G06A01,,"1829, 1846, 1940",,,,,,,,
,C0603C471K5GACTU,,Kemet Electronics Corp,9404.000,,US2201180000021;G05B01,,"1816, 1848",,,,,,,,
,C0603C472K5RACTU,,Kemet Electronics Corp,9286.000,,US2209060000038;G05E01,,,,,,,,,,
,C0603C681K5GACTU,,Kemet Electronics Corp,6258.000,,US2201180000018;G04C01,,1917,,,,,,,,
,C0805C105K3RACTU,,Kemet Electronics Corp,4811.000,,US2203210000008;G01B01,,1845,,,,,,,,
,C0805C105K4RACTU,,Kemet Electronics Corp,6812.000,,US2204250000044;G07D01,,1918,,4 CAP 1UF 16V 10% CER X7R 0805,,,,,,
,C0805C106K8RACTU,,Kemet Electronics Corp,2400.000,,US2205200000048;G01D01,,1909,,Cap Cer 10Uf 10V 10% 0805 X7R,,,,,,
,C0805C106K8RACTU,,Kemet Electronics Corp,4132.000,,US2209060000043;G01D01,,,,Cap Cer 10Uf 10V 10% 0805 X7R,,,,,,
,C0805C152J5GACTU,,Kemet Electronics Corp,7497.000,,US2201170000018;G05E03,,1932,,CAP CER 1500PF 50V C0G/NP0 0805,,,,,,
,C0805C471K5GACTU,,Kemet Electronics Corp,15240.000,,US2203160000046;G06A01,,"1918, 1926",,,,,,,,
,C1206C104K1RACTU,,Kemet Electronics Corp,8000.000,,US2203230000031;G01B02,,"1923, 1926",,,,,,,,
,C1206C104K5RAC,,Kemet Electronics Corp,7163.000,,US2203210000043;G06A01,,"1842, 1612",,"CAP,1206 0.1UF 10% 50V X7R,ROHS",,,,,,
,C1210X333KBRAC7800,,Kemet Electronics Corp,5000.000,,US2205240000021;G07E03,,2021,,Cap Ceramic 0.033uF 630V X7R 10% Pad SMD,,,,,,
,C1210X333KBRACTU,,Kemet Electronics Corp,23456.000,,US2201200000035;G05B01,,"1901, 1938, 1950",,,,,,,,
,C1812C474K5RACTU,,Kemet Electronics Corp,2002.000,,US2204080000015;G04E04,,"2002, 1950",,,,,,,,
,C1812C474K5RACTU,,Kemet Electronics Corp,3000.000,,US2201210000032;G04E04,,"1932, 1944",,,,,,,,
,C1812C474K5RACTU,,Kemet Electronics Corp,2000.000,,US2201210000025;G04E04,,1932,,,,,,,,
,C1812C474K5RACTU,,Kemet Electronics Corp,116.000,,US2201210000030;G04E04,,1924,,,,,,,,
,C1812C474K5RACTU,,Kemet Electronics Corp,3244.000,,US2201210000031;G04E04,,"1924, 1932, 1928",,,,,,,,
,C3225X7R1E106M250AC,,Kemet Electronics Corp,1000.000,,US2202090000012;G03E04,,1928,,,,,,,,
,C3225X7R1E106M250AC,,Kemet Electronics Corp,7000.000,,US2202230000016;G03E04,,1939,,,,,,,,
,C3225X7R1E106M250AC,,Kemet Electronics Corp,1000.000,,US2205270000001;G03E04,,,,,,,,,,
,C350C104MDR5TA7303,,Kemet Electronics Corp,2000.000,,US2202230000010;A02F01,,1950/2002/2004,,,,,,,,
,C350C104MDR5TA7303,,Kemet Electronics Corp,7500.000,,US2202230000012;A02F01,,"1950, 2002",,,,,,,,
,C350C104MDR5TA7303,,Kemet Electronics Corp,5734.000,,US2205100000015;G05C03,,"1946, 1951, 1945",,,,,,,,
,C4D05120A,,Cree,310.000,,US2210210000024;G07C01,,,,C4D05120A,,,,,,
,C8051F064-GQR,,Silicon Labs,60.000,,US2204220000021;G07D02,,1921,,,,,,,,
,CB3-3C-14M31818-T,,CTS Corp,985.000,,US2203100000025;G07D04,,2005,,XTAL OSC XO 14.31818MHZ HCMOS,,,,,,
,CC0805FRNPO9BN561,,Yageo Corp,4000.000,,US2205110000006;G01D01,,1930,,,,,,,,
,CD18ZT0R00,,Stackpole Electronics Inc,3992.000,,US2202070000023;G05A02,,19/11,,,,,,,,
,CD18ZT0R00,,Stackpole Electronics Inc,72.000,,US2202070000027;G05A02,,N/A,,,,,,,,
,CD19FD222JO3F,,Stackpole Electronics Inc,20.000,,US2205200000036;A03B01,,1914,,,,,,,,
,CD19FD222JO3F,,Stackpole Electronics Inc,7470.000,,US2203300000029;A03B01,,N/A,,,,,,,,
,CD19FD471JO3F,,Stackpole Electronics Inc,2252.000,,US2204280000015;A02F01,,N/A,,,,,,,,
,CD19FD471JO3F,,Stackpole Electronics Inc,20.000,,US2205200000039;A02F01,,1850,,,,,,,,
,CD4093BM96,,Texas Instruments,3772.000,,US2201270000016;G05A03,,"1924+5, 1749+5",,IC GATE NAND 4CH 2-INP 14SOIC,,,,,,
,CD74HC30M96,,Texas Instruments,2500.000,,US2205020000012;G07B03,,1843+5,,IC GATE NAND 1CH 8-INP 14SOIC,,,,,,
,CDRH5D18NP-5R4NC,,Sumida,7185.000,,US2205030000023;G06B02,,n/a,,,,,,,,
,CDV19FF391JO3F,,Cornell Dubilier,2000.000,,US2201140000012;A01E01,,1923,,,,,,,,
,CDV19FF391JO3F,,Cornell Dubilier,1000.000,,US2203310000026;A01E01,,1940,,,,,,,,
,CDV19FF391JO3F,,Cornell Dubilier,891.000,,US2203310000030;A01E01,,N/A,,,,,,,,
,CDV19FF391JO3F,,Cornell Dubilier,20.000,,US2205200000038;G04B01,,1821,,,,,,,,
,CL21B102KBANNNC,,Samsung Electro-Mechanics,4000.000,,US2202240000003;G01B03,,N/A,,"Ceramic Capacitor, Multilayer, Ceramic,",,,,,,
,CL21B102KBANNNC,,Samsung Electro-Mechanics,17458.000,,US2203210000005;G01B03,,N/A,,"Ceramic Capacitor, Multilayer, Ceramic,",,,,,,
,CL21B103KBCNNNC,,Samsung Electro-Mechanics,56000.000,,US2203010000018;G01C02,,N/A,,,,,,,,
,CL21B103KBCNNNC,,Samsung Electro-Mechanics,68000.000,,US2204120000022;G01B02,,N/A,,,,,,,,
,CL21B103KBCNNNC,,Samsung Electro-Mechanics,84000.000,,US2204120000034;G01B02,,N/A,,,,,,,,
,CL21B103KBCNNNC,,Samsung Electro-Mechanics,5128.000,,US2204120000039;G01B02,,N/A,,,,,,,,
,CL21B103KBCNNNC,,Samsung Electro-Mechanics,5827.000,,US2204120000041;G01B02,,N/A,,,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,40036.000,,US2203240000009;G03D02,,N/A,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,61620.000,,US2203230000033;G03D02,,N/A,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,16000.000,,US2203230000030;G03D02,,1219,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,8000.000,,US2203010000006;G01C02,,N/A,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,12000.000,,US2202230000019;G01B03,,N/A,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,96000.000,,US2202230000018;G03E04,,N/A,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B104KBCNNNC,,Samsung Electro-Mechanics,24000.000,,US2203040000008;G01C02,,N/A,,SMT CAP 0805 X7R 100NF 10% 50V,,,,,,
,CL21B222KBANNNC,,Samsung Electro-Mechanics,7487.000,,US2203140000007;G01B02,,181029,,,,,,,,
,CL21B223KBANNNC,,Samsung Electro-Mechanics,12000.000,,US2202240000006;G01C02,,20200519+,,CAP CER 0.022UF 50V X7R 0805,,,,,,
,CL21B223KBANNNC,,Samsung Electro-Mechanics,4432.000,,US2203160000049;G01C02,,N/A,,CAP CER 0.022UF 50V X7R 0805,,,,,,
,CL21B333KBANNNC,,Samsung Electro-Mechanics,3598.000,,US2201140000024;G05B01,,N/A,,CAP CER 0.033UF 50V X7R 0805,,,,,,
,CL21B471KBANNNC,,Samsung Electro-Mechanics,11906.000,,US2204120000035;G01B02,,"1844, 1850",,,,,,,,
,CL21B472KBANNNC,,Samsung Electro-Mechanics,8644.000,,US2204120000040;G01B02,,N/A,,,,,,,,
,CL21B473KBCNNNC,,Samsung Electro-Mechanics,9549.000,,US2205030000033;G07E03,,N/A,,,,,,,,
,CL21B682KBANNNC,,Samsung Electro-Mechanics,7225.000,,US2205030000037;G07E03,,N/A,,,,,,,,
,CL21C101JBANNNC,,Samsung Electro-Mechanics,8000.000,,US2202230000020;G01B03,,N/A,,,,,,,,
,CL21C101JBANNNC,,Samsung Electro-Mechanics,4000.000,,US2202240000023;G01C02,,N/A,,,,,,,,
,CL21C101JBANNNC,,Samsung Electro-Mechanics,8000.000,,US2202240000024;G01C02,,N/A,,,,,,,,
,CL21C101JBANNNC,,Samsung Electro-Mechanics,4000.000,,US2203040000007;G01C02,,N/A,,,,,,,,
,CL21C101JBANNNC,,Samsung Electro-Mechanics,34086.000,,US2204110000028;G07E01,,190506,,,,,,,,
,CL21C101JBANNNC,,Samsung Electro-Mechanics,8000.000,,US2204110000056;G01B03,,190506,,,,,,,,
,CL21C102JBCNNNC,,Samsung Electro-Mechanics,30678.000,,US2204080000065;G01D02,,REEL,,CAP CER 1000PF 50V C0G/NP0 0805,,,,,,
,CL21C102JBCNNNC,,Samsung Electro-Mechanics,16000.000,,US2204110000055;G01B03,,N/A,,CAP CER 1000PF 50V C0G/NP0 0805,,,,,,
,CL21C102JBCNNNC,,Samsung Electro-Mechanics,24000.000,,US2204080000053;G01D02,,20200609+,,CAP CER 1000PF 50V C0G/NP0 0805,,,,,,
,CL21C220JBANNNC,,Samsung Electro-Mechanics,16000.000,,US2202240000014;G01C02,,20200519+,,,,,,,,
,CL21C220JBANNNC,,Samsung Electro-Mechanics,23522.000,,US2204110000029;G01C02,,REEL,,,,,,,,
,CL21C221JBANNNC,,Samsung Electro-Mechanics,12816.000,,US2203210000002;G01B03,,N/A,,CAP CER 220PF 50V C0G/NP0 0805,,,,,,
,CL21C222JBFNNNE,,Samsung Electro-Mechanics,6000.000,,US2203070000036;G01B03,,2020619+,,CAP CER 2200PF 50V C0G/NP0 0805,,,,,,
,CL21C222JBFNNNE,,Samsung Electro-Mechanics,7090.000,,US2204110000027;G01B03,,N/A,,CAP CER 2200PF 50V C0G/NP0 0805,,,,,,
,CL21C271JBANNNC,,Samsung Electro-Mechanics,6645.000,,US2204110000060;INVQRY,,1618,,,,,,,,
,CL21C330JBANNNC,,Samsung Electro-Mechanics,20000.000,,US2203010000005;G01C02,,N/A,,,,,,,,
,CL21C330JBANNNC,,Samsung Electro-Mechanics,31668.000,,US2204120000026;G01B02,,N/A,,,,,,,,
,CL21C470JBANNNC,,Samsung Electro-Mechanics,7781.000,,US2203210000042;G06A01,,"1851, 1742",,,,,,,,
,CL31B102KBCNNNC,,Samsung Electro-Mechanics,4000.000,,US2202140000026;G01B01,,190731,,CAP CER 1000PF 50V X7R 1206,,,,,,
,CL31B104KBCNNNC,,Samsung Electro-Mechanics,37637.000,,US2204110000057;G01B03,,1537,,,,,,,,
,CL31B105KBHNNNE,,Samsung Electro-Mechanics,9902.000,,US2204110000026;G01D01,,N/A,,,,,,,,
,CL31B105KBHNNNE,,Samsung Electro-Mechanics,4000.000,,US2205200000049;G01D01,,190412,,,,,,,,
,CL31B106KBHNNNE,,Samsung Electro-Mechanics,10000.000,,US2203010000007;G01C02,,N/A,,CAP CER 10UF 50V X7R 1206,,,,,,
,CL31B224KBFNNNE,,Samsung Electro-Mechanics,2000.000,,US2202240000026;G01C02,,N/A,,,,,,,,
